gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000159128	2810.141641640485	0.3468415871605581	0.19762831362849764	1.75501971753173	0.0792559351478073	0.864267102326089
ENSG00000244624	102.05351348360898	0.9877138440932621	0.575662676106257	1.7157857979851865	0.08620125446746243	0.8972766942294953
ENSG00000274391	3083.2331865380324	0.2886324141881064	0.1727199092128856	1.6711010068465997	0.09470172855079913	0.8975055061308023
ENSG00000154721	3847.672093947353	-0.32393744939822233	0.19655669207178103	-1.6480611572356072	0.09934012201490369	0.8975055061308023
ENSG00000197683	369.271795717841	-0.6839807474925766	0.4220532979741018	-1.6206027787858854	0.10510285590942882	0.8975055061308023
ENSG00000154727	3764.920139088079	0.2746179711213585	0.16999263143377716	1.615469851870253	0.1062089839993846	0.8975055061308023
ENSG00000184221	1250.3343623012813	-0.4600874992873237	0.28491927835450037	-1.6147994686230978	0.10635412827495148	0.8975055061308023
ENSG00000142173	5506.577942247036	-0.31262535991525425	0.19556134841763825	-1.5986050538351557	0.10990838608242075	0.8975055061308023
ENSG00000212938	216.08522136722686	-0.7130660635547793	0.4507474807342031	-1.5819635029202976	0.11365790252311471	0.8975055061308023
ENSG00000156239	3663.658156393936	-0.365041248731037	0.23826029820959982	-1.5321111048467957	0.12549501987736034	0.9572096190390598
ENSG00000160182	178.7230117627253	-0.6948831701975273	0.47552680116577684	-1.4612912847267236	0.1439355205940273	0.9572096190390598
ENSG00000186925	146.3931679348861	0.6782638636317085	0.47292986653335917	1.4341743070774442	0.1515225270886299	0.9572096190390598
ENSG00000154654	5151.884298333388	0.3271288750870514	0.22889211880321625	1.429183655590569	0.15295145413246763	0.9572096190390598
ENSG00000166351	1223.7888896017148	0.34807473418852947	0.24985641670696185	1.3930990397447371	0.163589843463901	0.9572096190390598
ENSG00000159200	9649.74062995073	-0.23405931536477612	0.17601420045899094	-1.329775181516158	0.1835923554413601	0.9572096190390598
ENSG00000182591	328.5133382328264	-0.500497973149887	0.3773183763909659	-1.3264606350136685	0.1846871658664696	0.9572096190390598
ENSG00000159263	4523.483748025612	-0.2533800690766833	0.1914424919512415	-1.3235309804743698	0.18565886066579554	0.9572096190390598
ENSG00000154640	1588.98032776218	-0.24422175571640803	0.18792648751773794	-1.2995600510723988	0.19375179915120333	0.9572096190390598
ENSG00000160181	720.315910828989	0.339063146247236	0.2627865627003175	1.2902605930954867	0.19696019421290578	0.9572096190390598
ENSG00000232263	142.4411377300581	-0.6706278989222416	0.5259346744790754	-1.2751163432730142	0.20226806551821752	0.9572096190390598
ENSG00000206104	85.52701072940123	0.7907804435933093	0.6249977491038766	1.2652532664751712	0.20578055339310278	0.9572096190390598
ENSG00000183527	1893.467142099559	0.24117756489140338	0.19100309408337302	1.2626893090335445	0.20670085764356042	0.9572096190390598
ENSG00000160179	8719.37286048623	0.20607375221528543	0.16429488548689333	1.2542919495307419	0.209735908989074	0.9572096190390598
ENSG00000157617	9315.487257956505	-0.2477605002198795	0.19760452475796816	-1.2538199746354182	0.20990744723858373	0.9572096190390598
ENSG00000186980	69.8749897934788	-0.8698909486448742	0.6988275446140025	-1.244786292912021	0.21321031595782172	0.9572096190390598
ENSG00000183255	3872.409037788707	-0.21481059639100142	0.17299010080376725	-1.241750801883592	0.21432851983442544	0.9572096190390598
